epoch,optimizer,experiment,collocation,data,total
1550,Adam,train,7.2144234e-05,0.00025526108,0.00032740532
1560,Adam,test,7.2209885e-05,0.00025061122,0.0003228211
1560,Adam,train,7.2241906e-05,0.00025444818,0.0003266901
1570,Adam,test,7.161963e-05,0.00024979017,0.0003214098
1570,Adam,train,7.2381146e-05,0.00025363514,0.00032601628
1580,Adam,test,7.163367e-05,0.00024898822,0.00032062188
1580,Adam,train,7.181091e-05,0.00025283764,0.00032464854
1590,Adam,test,7.151899e-05,0.00024818556,0.00031970456
1590,Adam,train,7.1406575e-05,0.00025203935,0.0003234459
1600,Adam,test,7.220981e-05,0.00024743658,0.00031964638
1600,Adam,train,7.1820505e-05,0.00025127776,0.00032309827
1610,Adam,test,7.2198556e-05,0.00024663788,0.00031883642
1610,Adam,train,7.280776e-05,0.0002504748,0.00032328255
1620,Adam,test,7.171471e-05,0.0002458517,0.00031756642
1620,Adam,train,7.145157e-05,0.0002496958,0.00032114735
1630,Adam,test,7.1821225e-05,0.00024509305,0.0003169143
1630,Adam,train,7.1914845e-05,0.0002489325,0.00032084735
1640,Adam,test,7.138587e-05,0.00024434354,0.0003157294
1640,Adam,train,7.1286915e-05,0.00024818187,0.0003194688
1650,Adam,test,7.067025e-05,0.00024357169,0.00031424194
1650,Adam,train,7.126288e-05,0.0002474178,0.0003186807
1660,Adam,test,7.183323e-05,0.00024282819,0.00031466142
1660,Adam,train,7.148194e-05,0.00024668063,0.00031816258
1670,Adam,test,7.026361e-05,0.00024206634,0.00031232994
1670,Adam,train,7.108604e-05,0.00024592964,0.00031701569
1680,Adam,test,7.033903e-05,0.00024136047,0.0003116995
1680,Adam,train,7.0632945e-05,0.0002452145,0.00031584746
1690,Adam,test,7.119139e-05,0.00024063817,0.00031182956
1690,Adam,train,7.0538e-05,0.00024449074,0.00031502874
1700,Adam,test,7.086022e-05,0.00023987758,0.0003107378
1700,Adam,train,7.058325e-05,0.00024372849,0.00031431174
1710,Adam,test,7.047806e-05,0.00023920495,0.000309683
1710,Adam,train,7.009439e-05,0.0002430343,0.0003131287
1720,Adam,test,7.03173e-05,0.00023850337,0.0003088207
1720,Adam,train,6.977542e-05,0.00024231792,0.00031209335
1730,Adam,test,7.0100396e-05,0.00023780236,0.00030790275
1730,Adam,train,6.931518e-05,0.00024160733,0.0003109225
